ano;modalidade;numero_ano;processo;situacao;objeto;natureza;demandante;modalidade_compra;homologacao_mes;valor_estimado_ufpr;valor_estimado_outros;valor_contratado_ufpr;valor_contratado_ufpr;homologacao_mes_ano
2019;Regime Diferenciado de Contratação;002/2019;168916/2017-44;Homologado;Reforma do telhado do prédio da Pós-Graduação de Ciências Veterinária, Setor de Ciências Agrárias da Universidade Federal do Paraná        ;Sem Informação;SUINFRA;Sem Informação;7;266104.85;0.0;201973.58;0.0;2019-07-01
2019;Regime Diferenciado de Contratação;003/2019;167199/2017-33;Homologado;Contratação de empresa de engenharia para a realização de instalação de infraestrutura elétrica do LAVIBS (Laboratório de Vibrações) do Departamento de Engenharia Mecânica da Universidade Federal do Paraná;Sem Informação;SUINFRA;Sem Informação;11;49750.69;0.0;42901.09;0.0;2019-11-01
2019;Regime Diferenciado de Contratação;004/2019;007046/2018-19;Homologado;"Contratação de empresa de arquitetura ou engenharia para execução de obras de restauro e adequação de pisos nos edifícios Dom Pedro I e Dom
Pedro II, pertencentes ao Complexo Reitoria da Universidade Federal do Paraná";Sem Informação;SUINFRA;Sem Informação;8;256206.88;0.0;198560.33;0.0;2019-08-01
2019;Regime Diferenciado de Contratação;005/2019;004186/2019-16;Homologado;Contratação de empresa de arquitetura ou engenharia para execução de obras para restauro/adequação da sala da Procuradoria Federal no Edifício da Reitoria da Universidade Federal do Paraná;Sem Informação;SUINFRA;Sem Informação;11;69811.5;0.0;57245.43;0.0;2019-11-01
2019;Regime Diferenciado de Contratação;006/2019;026553/2018-51;Fracassado;Contratação de empresa de arquitetura ou engenharia para substituição das instalações prediais de gás canalizado (GLP  Gás Liquefeito de Petróleo) do edifício do curso de Nutrição, no Campus Jd. Botânico, da Universidade Federal do Paraná;Sem Informação;SUINFRA;Sem Informação;;185627.56;0.0;0.0;0.0;
2019;Regime Diferenciado de Contratação;007/2019;035026/2019-19;Homologado;Contratação de empresa especializada para execução de serviços técnicos de Levantamento Arquitetônico, Laudo Técnico em Estruturas de Madeira, Projeto de Estruturas de Madeira e Projeto de Instalações Prediais de Águas Pluviais para diversas edificações da Universidade Federal do Paraná;Sem Informação;SUINFRA;Sem Informação;;34320.0;0.0;0.0;0.0;
2019;Regime Diferenciado de Contratação;008/2019;032945/2019-31;Homologado;"Reforma e ampliação do sistema de prevenção e combate a incêndio
dos prédios das Usinas Piloto  Centro Politécnico da UFPR";Sem Informação;SUINFRA;Sem Informação;11;729204.01;0.0;653366.79;0.0;2019-11-01
2019;Regime Diferenciado de Contratação;009/2019;000120/2019-57;Fracassado;Contratação de empresa de arquitetura e/ou engenharia para elaboração de projeto de instalações prediais de gás liquefeito de petróleo (GLP), e projeto de instalações prediais de gases industriais e/ou medicinais do edifício Ciências Biológicas, do Setor de Ciências Biológicas da Universidade Federal do Paraná;Sem Informação;SUINFRA;Sem Informação;;119469.35;0.0;0.0;0.0;
2019;Regime Diferenciado de Contratação;010/2019;044655/2019-30;Fracassado;Contratação de empresa de arquitetura e/ou engenharia, para elaboração de Projeto Executivo e execução de obra de reforma da cobertura do edifício de Ciências Biológicas, Setor de Ciências Biológicas, localizado no campus Jd. das Américas da Universidade Federal do Paraná;Sem Informação;SUINFRA;Sem Informação;;4434487.56;0.0;0.0;0.0;
2019;Regime Diferenciado de Contratação;011/2019;211292/2017-92;Fracassado;Contratação de empresa de arquitetura e/ou engenharia para elaboração de Projetos Complementares de Arquitetura e Engenharia para construção do Bloco N1, Núcleo Hidráulico, Cabine Elétrica, Caixa DÁgua, Ampliação do Galpão Náutico, Acessos, Estacionamentos, Guaritas e outras adequações no Centro de Estudos do Mar da Universidade Federal do Paraná;Sem Informação;SUINFRA;Sem Informação;;203689.61;0.0;0.0;0.0;
2019;Regime Diferenciado de Contratação;012/2019;054846/2019-18;Homologado;Contratação de empresa de arquitetura e/ou engenharia para execução da obra de reestruturação da rede elétrica, para atender ao edifício de educação física e pista de atletismo do Campus Centro Politécnico, da Universidade Federal do Paraná;Sem Informação;SUINFRA;Sem Informação;;432920.97;0.0;0.0;0.0;
2019;Regime Diferenciado de Contratação;013/2019;026553/2018-51;Homologado;Contratação de empresa de arquitetura ou engenharia para substituição das instalações prediais de gás canalizado (GLP  Gás Liquefeito de Petróleo) do edifício do curso de Nutrição, no Campus Jd. Botânico, da Universidade Federal do Paraná;Sem Informação;SUINFRA;Sem Informação;11;185627.56;0.0;111357.97;0.0;2019-11-01
2019;Regime Diferenciado de Contratação;014/2019;050052/2018-96;Homologado;"Contratação de empresa de arquitetura ou engenharia para
Elaboração de Projeto Básico Completo de Arquitetura e Engenharia
para Laboratórios de Ruminantes, com área aproximada de 71,60m², e
Central de Resíduos, com área aproximada de 100m², ambos do
Setor Palotina da Universidade Federal do Paraná, com área total
de 171,60 m²";Sem Informação;SUINFRA;Sem Informação;;36138.83;0.0;0.0;0.0;
2019;Regime Diferenciado de Contratação;015/2019;025554/2018-89;Homologado;Contratação de empresa de arquitetura ou engenharia para execução de obra de construção da portaria, no Campus Cabral da Universidade Federal do Paraná;Sem Informação;SUINFRA;Sem Informação;4;262838.92;0.0;212899.79;0.0;2019-04-01
2019;Regime Diferenciado de Contratação;016/2019;022969/2019-81;Deserto;Contratação de empresa de arquitetura ou engenharia, para execução de obra de ligação elétrica para motobomba do Núcleo de Pesquisas em Aquicultura de Maripá (NPDA), da Universidade Federal do Paraná;Sem Informação;SUINFRA;Sem Informação;;115099.1;0.0;0.0;0.0;
2019;Regime Diferenciado de Contratação;017/2019;059460/2019-94;Homologado;Contratação de empresa de arquitetura ou engenharia, para execução de obra de recuperação da Sala de Aula 21 do Bloco Didático 4 do Setor Palotina, da Universidade Federal do Paraná;Sem Informação;SUINFRA;Sem Informação;4;138832.53;0.0;136055.87;0.0;2019-04-01
2020;Pregão Eletrônico;001/2020;086104/2019-43;Verificação de conformidade;Aquisição de tubos, conexões e acessórios, fabricados em metal, assim como, soldas e fluxos para união destes materiais, com a finalidade de utilização em instalações hidráulicas responsáveis pelo bombeamento de fluídos para reservatórios instalados nesta UFPR;Sem Informação;SUINFRA;SRP;;228847.9;0.0;0.0;0.0;
2020;Pregão Eletrônico;002/2020;031668/2019-49;Homologado;Contratação de empresa especializada na prestação de serviços de limpeza e segurança para eventos, para atender necessidades de diversas unidades da UFPR;Sem Informação;GEPEC;SRP;3;64162.13;0.0;63274.25;0.0;2020-03-01
2020;Pregão Eletrônico;003/2020;069208/2019-93;Homologado;Contratação de empresa especializada na prestação de serviços de produção e fornecimento de refeições (café da manhã, almoço e jantar), para atender às necessidades do Restaurante Universitário da Universidade Federal do Paraná do Campus Centro de Estudos do Mar (CEM) localizado na cidade de Pontal do Sul/PR;Sem Informação;RU;Contrato;3;2349757.5;0.0;1856363.9;0.0;2020-03-01
2020;Pregão Eletrônico;004/2020;068067/2019-91;Homologado;Aquisição de materiais de consumo de uso comum contendo itens de expediente e outros para o Almoxarifado Central da Universidade Federal do Paraná;Sem Informação;ALMOXARIFADO CENTRAL;SRP;3;80012.15;0.0;54835.3;0.0;2020-03-01
2020;Pregão Eletrônico;005/2020;032553/2019-71;Homologado;Concessão de uso de espaço físico para exploração comercial com a venda de lanches através de estruturas móveis (quiosques e máquinas automáticas), para atender necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;Contrato;2;35665.68;0.0;34976.3;0.0;2020-02-01
2020;Pregão Eletrônico;006/2020;068361/2019-01;Homologado;Aquisição de ferramentas para atender a diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;;81213.03;0.0;0.0;0.0;
2020;Pregão Eletrônico;007/2020;074351/2019-05;Deserto;Contratação de empresa especializada na prestação de serviços de Chaveiro para atender necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;;252163.72;0.0;0.0;0.0;
2020;Pregão Eletrônico;008/2020;081038/2019-15;Homologado;Aquisição de materiais de consumo de uso comum, contendo itens de expediente e outros, para o Almoxarifado Central da Universidade Federal do Paraná;Sem Informação;"ALMOXARIFADO 
CENTRAL";SRP;3;38654.75;0.0;2025.0;0.0;2020-03-01
2020;Pregão Eletrônico;009/2020;000697/2019-69;Homologado;Contratação de empresa especializada em serviço de suporte técnico, para monitoramento e operação da rede WLAN da Universidade Federal do Paraná;Sem Informação;CCE;Contrato;7;711459.36;0.0;711000.0;0.0;2020-07-01
2020;Pregão Eletrônico;010/2020;023162/2019-66;Homologado;Aquisição de itens de consumo de uso geral para atender às necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;3;122651.12;0.0;58044.08;0.0;2020-03-01
2020;Pregão Eletrônico;011/2020;085399/2019-31;Homologado;Aquisição de persianas e capachos para atender a diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;3;476302.2;0.0;371682.95;0.0;2020-03-01
2020;Pregão Eletrônico;012/2020;026688/2019-06;Homologado;Contratação de empresa especializada em fornecimento de serviço de internet de alta velocidade, com tecnologia Mpls para interligar redes locais corporativas através de portas ethernet, via fibra óptica com link com velocidade mínima de 50 Mbps, com disponibilidade 24 (vinte e quatro) horas por dia, durante 07 (sete) dias da semana, para atendimento ao Centro de Estudos do Mar da Universidade Federal do Paraná;Sem Informação;"CENTRO 
DE ESTUDOS 
DO MAR";Contrato;3;17486.28;0.0;17486.28;0.0;2020-03-01
2020;Pregão Eletrônico;013/2020;033565/2019-13;Homologado;Aquisição de ração peletizada para ratos e camundongos de laboratório;Sem Informação;"CIÊNCIAS 
BIOLÓGICAS";SRP;7;314400.0;0.0;257260.0;0.0;2020-07-01
2020;Pregão Eletrônico;014/2020;035412/2019-19;Verificação de conformidade;Aquisição de tapetes para o gabinete da direção do Setor de Tecnologia da Universidade Federal do Paraná;Sem Informação;TECNOLOGIA;Contrato;;39078.44;0.0;0.0;0.0;
2020;Pregão Eletrônico;015/2020;023153/2019-75;Homologado;Aquisição de itens de áudio e vídeo para atender a diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;4;2453566.4;0.0;1202574.47;0.0;2020-04-01
2020;Pregão Eletrônico;016/2020;060938/2019-29;Homologado;Aquisição de feno peletizado e ração peletizada para ovinos em fase de crescimento, para atender às necessidades do Departamento de Zootecnia do Setor Palotina da Universidade Federal do Paraná;Sem Informação;PALOTINA;SRP;2;25450.0;0.0;7000.0;0.0;2020-02-01
2020;Pregão Eletrônico;017/2020;088860/2019-15;Homologado;Aquisição de materiais de consumo - odontológicos e hospitalares - para atender às necessidades do curso de Odontologia;Sem Informação;DEPARTAMENTO DE ESTOMATOLOGIA;SRP;12;253120.24;18526.5;107836.32;0.0;2020-12-01
2020;Pregão Eletrônico;018/2020;074385/2019-91;Homologado;Contratação de empresa especializada para execução de serviços técnicos de elaboração de Levantamento Arquitetônico para PTPID, Projeto Técnico de Prevenção a Incêndio e a Desastre (PTPID) e Planilha de Quantitativos para diversas edificações da UFPR;Sem Informação;SUINFRA;SRP;6;320500.0;0.0;76700.0;0.0;2020-06-01
2020;Pregão Eletrônico;019/2020;077764/2019-33;Homologado;Aquisição de lâmpadas para projetores multimídia e microscópios, para atender as diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;3;186344.33;0.0;108557.06;0.0;2020-03-01
2020;Pregão Eletrônico;020/2020;051008/2018-01;Deserto;"Aquisição de embarcação de 25 pés, modelo de referência ""panga"" e carreta de encalhe, para uso em serviço público e pesquisas, no Campus Pontal do Paraná - Centro de Estudos do Mar, da Universidade Federal do Paraná";Sem Informação;CENTRO DE ESTUDOS DO MAR;Contrato;;92280.0;0.0;0.0;0.0;
2020;Pregão Eletrônico;021/2020;063328/2019-87;Homologado;Contratação de empresa especializada em fornecimento e instalação de divisórias de drywall (gesso acartonado), para os diversos campi e estruturas da UFPR;Sem Informação;SUINFRA;SRP;4;517623.56;0.0;489071.2;0.0;2020-04-01
2020;Pregão Eletrônico;022/2020;023159/2019-42;Homologado;Aquisição de EPIs para atender a diversas Unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;4;193333.86;0.0;128549.1;0.0;2020-04-01
2020;Pregão Eletrônico;023/2020;081359/2019-10;Homologado;Aquisição de itens de áudio e vídeo para atender a CIPEAD e núcleos de Tecnologia dos diversos Campi da Universidade Federal do Paraná;Sem Informação;CIPEAD;SRP;5;905577.64;0.0;369427.2;0.0;2020-05-01
2020;Pregão Eletrônico;024/2020;066391/2019-75;Homologado;Contratação de empresa especializada na prestação de serviços de lavanderia para atender necessidades da Universidade Federal do Paraná ;Sem Informação;GEPEC;SRP;5;148501.95;0.0;80644.0;0.0;2020-05-01
2020;Pregão Eletrônico;025/2020;077857/2019-68;Homologado;Aquisição de estantes/prateleiras para o Departamento de Geologia do Setor de Ciencias da Terra da Universidade Federal do Paraná;Sem Informação;DEPARTAMENTO DE GEOLOGIA;Aquisição imediata;3;11594.0;0.0;6996.0;0.0;2020-03-01
2020;Pregão Eletrônico;026/2020;080437/2019-69;Deserto;Contratação de empresa especializada na prestação de serviços de lavanderia hospitalar, para atender as necessidades dos cursos de Odontologia e Enfermagem da Universidade Federal do Paraná;Sem Informação;CIÊNCIAS DA SAÚDE;Contrato;;37310.0;0.0;0.0;0.0;
2020;Pregão Eletrônico;027/2020;033214/2018-21;Homologado;Aquisição de bicicletário (paraciclo) tipo r, com capacidade para duas bicicletas, destinados aos diversos campi da Universidade Federal do Paraná;Sem Informação;SUINFRA;SRP;;328368.0;0.0;0.0;0.0;
2020;Pregão Eletrônico;028/2020;029339/2019-38;Suspenso;Contratação de empresa especializada na prestação de serviços de Vigilância Patrimonial, para atender necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;DEPARTAMENTO DE LOGÍSTICA;Contrato;;29340260.4;0.0;0.0;0.0;
2020;Pregão Eletrônico;029/2020;005089/2020-84;Homologado;Aquisição de cargas de Gás Liquefeito de Petróleo (GLP) para atender a diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;4;71102.0;0.0;32500.0;0.0;2020-04-01
2020;Pregão Eletrônico;030/2020;074351/2019-05;Homologado;Contratação de empresa especializada na prestação de serviços de Chaveiro para atender necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;3;281929.02;0.0;158999.68;0.0;2020-03-01
2020;Pregão Eletrônico;031/2020;83390/2019-95;Homologado;Aquisição de material odontológico para atender ao Curso de Graduação em Odontologia do Setor de Ciências da Saúde, da Universidade Federal do Paraná;Sem Informação;CIÊNCIAS DA SAÚDE;SRP;4;43573.42;0.0;7285.72;0.0;2020-04-01
2020;Pregão Eletrônico;032/2020;005923/2020-31;Homologado;Aquisição de água mineral, em galões de 20 litros, para atender a diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;4;117000.0;0.0;80600.0;0.0;2020-04-01
